Time (UTC), Frequency (MHz),Level (dB/Hz)
1433497355.0, 106.76171875, -49.1810832242
1433497355.0, 106.763671875, -49.2062505851
1433497355.0, 106.765625, -49.2319910311
1433497355.0, 106.767578125, -49.2573376049
1433497355.0, 106.76953125, -49.2822014346
1433497355.0, 106.771484375, -49.3068306769
1433497355.0, 106.7734375, -49.3308945858
1433497355.0, 106.775390625, -49.354848924
1433497355.0, 106.77734375, -49.3782509
1433497355.0, 106.779296875, -49.4015699376
1433497355.0, 106.78125, -49.4242285593
1433497355.0, 106.783203125, -49.4452040572
1433497355.0, 106.78515625, -49.4668821685
1433497355.0, 106.787109375, -49.4879111823
1433497355.0, 106.7890625, -49.5077582654
1433497355.0, 106.791015625, -49.5267009719
1433497355.0, 106.79296875, -49.5449234472
1433497355.0, 106.794921875, -49.5615340735
1433497355.0, 106.796875, -49.5780959611
1433497355.0, 106.798828125, -49.5937853857
1433497355.0, 106.80078125, -49.6091222121
1433497355.0, 106.802734375, -49.6237148754
1433497355.0, 106.8046875, -49.6377812757
1433497355.0, 106.806640625, -49.6508304611
1433497355.0, 106.80859375, -49.6634940438
1433497355.0, 106.810546875, -49.6751156427
1433497355.0, 106.8125, -49.6863435163
1433497355.0, 106.814453125, -49.6966188617
1433497355.0, 106.81640625, -49.7065274778
1433497355.0, 106.818359375, -49.7155602138
1433497355.0, 106.8203125, -49.7237376436
1433497355.0, 106.822265625, -49.7320153464
1433497355.0, 106.82421875, -49.7400471791
1433497355.0, 106.826171875, -49.7466349322
1433497355.0, 106.828125, -49.7528781731
1433497355.0, 106.830078125, -49.758672087
1433497355.0, 106.83203125, -49.7632528292
1433497355.0, 106.833984375, -49.7677365594
1433497355.0, 106.8359375, -49.7719790188
1433497355.0, 106.837890625, -49.7762877028
1433497355.0, 106.83984375, -49.7798908458
1433497355.0, 106.841796875, -49.7831976152
1433497355.0, 106.84375, -49.7867097327
1433497355.0, 106.845703125, -49.7887270042
1433497355.0, 106.84765625, -49.7905675911
1433497355.0, 106.849609375, -49.7924496061
1433497355.0, 106.8515625, -49.7938893388
1433497355.0, 106.853515625, -49.7945089922
1433497355.0, 106.85546875, -49.7951327402
1433497355.0, 106.857421875, -49.795552642
1433497355.0, 106.859375, -49.7952450639
1433497355.0, 106.861328125, -49.7957681852
1433497355.0, 106.86328125, -49.7959666018
1433497355.0, 106.865234375, -49.7958407776
1433497355.0, 106.8671875, -49.7958297369
1433497355.0, 106.869140625, -49.7961586547
1433497355.0, 106.87109375, -49.7964857452
1433497355.0, 106.873046875, -49.7964351026
1433497355.0, 106.875, -49.7959158443
1433497355.0, 106.876953125, -49.7950849568
1433497355.0, 106.87890625, -49.7950335526
1433497355.0, 106.880859375, -49.7944308442
1433497355.0, 106.8828125, -49.7935754552
1433497355.0, 106.884765625, -49.7924010635
1433497355.0, 106.88671875, -49.7920866426
1433497355.0, 106.888671875, -49.7918871593
1433497355.0, 106.890625, -49.7910178069
1433497355.0, 106.892578125, -49.7904016755
1433497355.0, 106.89453125, -49.7902230106
1433497355.0, 106.896484375, -49.789579105
1433497355.0, 106.8984375, -49.7890205422
1433497355.0, 106.900390625, -49.7883130065
1433497355.0, 106.90234375, -49.7875464239
1433497355.0, 106.904296875, -49.7873122588
1433497355.0, 106.90625, -49.7871327969
1433497355.0, 106.908203125, -49.7863339635
1433497355.0, 106.91015625, -49.7860812005
1433497355.0, 106.912109375, -49.7857818867
1433497355.0, 106.9140625, -49.7854818493
1433497355.0, 106.916015625, -49.7851254366
1433497355.0, 106.91796875, -49.7851579955
1433497355.0, 106.919921875, -49.7850023966
1433497355.0, 106.921875, -49.784912876
1433497355.0, 106.923828125, -49.7841821246
1433497355.0, 106.92578125, -49.7831314213
1433497355.0, 106.927734375, -49.7821231154
1433497355.0, 106.9296875, -49.7819517345
1433497355.0, 106.931640625, -49.7817808146
1433497355.0, 106.93359375, -49.7813091174
1433497355.0, 106.935546875, -49.7809283866
1433497355.0, 106.9375, -49.7803360863
1433497355.0, 106.939453125, -49.7797484575
1433497355.0, 106.94140625, -49.779443119
1433497355.0, 106.943359375, -49.7791986698
1433497355.0, 106.9453125, -49.7789271826
1433497355.0, 106.947265625, -49.7784048232
1433497355.0, 106.94921875, -49.7776830311
1433497355.0, 106.951171875, -49.7771433183
1433497355.0, 106.953125, -49.7772482941
1433497355.0, 106.955078125, -49.7765981139
1433497355.0, 106.95703125, -49.7759094573
1433497355.0, 106.958984375, -49.7753765069
1433497355.0, 106.9609375, -49.7746838197
1433497355.0, 106.962890625, -49.7737602998
1433497355.0, 106.96484375, -49.7728165937
1433497355.0, 106.966796875, -49.7719965892
1433497355.0, 106.96875, -49.7709335106
1433497355.0, 106.970703125, -49.7700019185
1433497355.0, 106.97265625, -49.7693012461
1433497355.0, 106.974609375, -49.768076729
1433497355.0, 106.9765625, -49.7669208664
1433497355.0, 106.978515625, -49.7656187813
1433497355.0, 106.98046875, -49.764435863
1433497355.0, 106.982421875, -49.7630054116
1433497355.0, 106.984375, -49.7613988344
1433497355.0, 106.986328125, -49.7597213455
1433497355.0, 106.98828125, -49.7577283563
1433497355.0, 106.990234375, -49.7560272055
1433497355.0, 106.9921875, -49.7544701232
1433497355.0, 106.994140625, -49.7520867159
1433497355.0, 106.99609375, -49.7490186007
1433497355.0, 106.998046875, -49.7458943048
1433497355.0, 107.0, -49.7421159695
1433497355.0, 107.001953125, -49.7379704344
1433497355.0, 107.00390625, -49.7343235923
1433497355.0, 107.005859375, -49.7306200455
1433497355.0, 107.0078125, -49.7268574519
1433497355.0, 107.009765625, -49.7222993533
1433497355.0, 107.01171875, -49.7177527426
1433497355.0, 107.013671875, -49.712765391
1433497355.0, 107.015625, -49.7077675156
1433497355.0, 107.017578125, -49.7022481296
1433497355.0, 107.01953125, -49.6968595864
1433497355.0, 107.021484375, -49.6908183872
1433497355.0, 107.0234375, -49.6845462096
1433497355.0, 107.025390625, -49.6773783879
1433497355.0, 107.02734375, -49.6701043915
1433497355.0, 107.029296875, -49.6633625649
1433497355.0, 107.03125, -49.6551616324
1433497355.0, 107.033203125, -49.6458679609
1433497355.0, 107.03515625, -49.6372358184
1433497355.0, 107.037109375, -49.627911633
1433497355.0, 107.0390625, -49.6183480613
1433497355.0, 107.041015625, -49.6081469832
1433497355.0, 107.04296875, -49.5972806999
1433497355.0, 107.044921875, -49.5866072934
1433497355.0, 107.046875, -49.5755539456
1433497355.0, 107.048828125, -49.5633642873
1433497355.0, 107.05078125, -49.5505173369
1433497355.0, 107.052734375, -49.5370519993
1433497355.0, 107.0546875, -49.5240000128
1433497355.0, 107.056640625, -49.5100539926
1433497355.0, 107.05859375, -49.4962465623
1433497355.0, 107.060546875, -49.4825295118
1433497355.0, 107.0625, -49.4680634652
1433497355.0, 107.064453125, -49.4539687715
1433497355.0, 107.06640625, -49.4403229702
1433497355.0, 107.068359375, -49.4264570923
1433497355.0, 107.0703125, -49.4121313817
1433497355.0, 107.072265625, -49.3979242159
1433497355.0, 107.07421875, -49.3839465784
1433497355.0, 107.076171875, -49.368885052
1433497355.0, 107.078125, -49.3535566951
1433497355.0, 107.080078125, -49.3383309781
1433497355.0, 107.08203125, -49.3237615101
1433497355.0, 107.083984375, -49.3098652613
1433497355.0, 107.0859375, -49.2959402687
1433497355.0, 107.087890625, -49.2818714552
1433497355.0, 107.08984375, -49.2681713235
1433497355.0, 107.091796875, -49.2541506371
1433497355.0, 107.09375, -49.241348559
1433497355.0, 107.095703125, -49.2275599778
1433497355.0, 107.09765625, -49.2145915575
1433497355.0, 107.099609375, -49.203077923
1433497355.0, 107.1015625, -49.1910623534
1433497355.0, 107.103515625, -49.1793288138
1433497355.0, 107.10546875, -49.1689362849
1433497355.0, 107.107421875, -49.158951561
1433497355.0, 107.109375, -49.1492414247
1433497355.0, 107.111328125, -49.1406042611
1433497355.0, 107.11328125, -49.1327730466
1433497355.0, 107.115234375, -49.1247016747
1433497355.0, 107.1171875, -49.1163185305
1433497355.0, 107.119140625, -49.105881558
1433497355.0, 107.12109375, -49.0928340888
1433497355.0, 107.123046875, -49.0809746941
1433497355.0, 107.125, -49.0702815668
1433497355.0, 107.126953125, -49.0592035517
1433497355.0, 107.12890625, -49.0473635352
1433497355.0, 107.130859375, -49.035372209
1433497355.0, 107.1328125, -49.0241217668
1433497355.0, 107.134765625, -49.01280872
1433497355.0, 107.13671875, -49.0000113997
1433497355.0, 107.138671875, -48.9872439461
1433497355.0, 107.140625, -48.9739757454
1433497355.0, 107.142578125, -48.9602349316
1433497355.0, 107.14453125, -48.9448992086
1433497355.0, 107.146484375, -48.9267452847
1433497355.0, 107.1484375, -48.9055477526
1433497355.0, 107.150390625, -48.8818807256
1433497355.0, 107.15234375, -48.8565990729
1433497355.0, 107.154296875, -48.8297769678
1433497355.0, 107.15625, -48.8022877549
1433497355.0, 107.158203125, -48.7719317745
1433497355.0, 107.16015625, -48.7392465465
1433497355.0, 107.162109375, -48.7023820829
1433497355.0, 107.1640625, -48.6633271377
1433497355.0, 107.166015625, -48.6208691812
1433497355.0, 107.16796875, -48.5737061613
1433497355.0, 107.169921875, -48.5236025035
1433497355.0, 107.171875, -48.4702314357
1433497355.0, 107.173828125, -48.4123579539
1433497355.0, 107.17578125, -48.3501528549
1433497355.0, 107.177734375, -48.2839462344
1433497355.0, 107.1796875, -48.2133693665
1433497355.0, 107.181640625, -48.1376214207
1433497355.0, 107.18359375, -48.057897811
1433497355.0, 107.185546875, -47.9734207462
1433497355.0, 107.1875, -47.8837745276
1433497355.0, 107.189453125, -47.7890779569
1433497355.0, 107.19140625, -47.6893069434
1433497355.0, 107.193359375, -47.5845685879
1433497355.0, 107.1953125, -47.4755012059
1433497355.0, 107.197265625, -47.3622489556
1433497355.0, 107.19921875, -47.2436476913
1433497355.0, 107.201171875, -47.1205955325
1433497355.0, 107.203125, -46.9920983039
1433497355.0, 107.205078125, -46.8587816999
1433497355.0, 107.20703125, -46.7209323386
1433497355.0, 107.208984375, -46.5786886371
1433497355.0, 107.2109375, -46.432556718
1433497355.0, 107.212890625, -46.2811355727
1433497355.0, 107.21484375, -46.1257628362
1433497355.0, 107.216796875, -45.9664411542
1433497355.0, 107.21875, -45.8040697504
1433497355.0, 107.220703125, -45.6380963593
1433497355.0, 107.22265625, -45.4678359555
1433497355.0, 107.224609375, -45.2943773039
1433497355.0, 107.2265625, -45.1187855936
1433497355.0, 107.228515625, -44.9405384218
1433497355.0, 107.23046875, -44.7601974962
1433497355.0, 107.232421875, -44.5789632897
1433497355.0, 107.234375, -44.397413663
1433497355.0, 107.236328125, -44.2142222859
1433497355.0, 107.23828125, -44.0303984892
1433497355.0, 107.240234375, -43.8475286005
1433497355.0, 107.2421875, -43.6665318827
1433497355.0, 107.244140625, -43.4855504612
1433497355.0, 107.24609375, -43.3043773167
1433497355.0, 107.248046875, -43.1254074154
1433497355.0, 107.25, -42.9474557029
1433497355.0, 107.251953125, -42.7707208941
1433497355.0, 107.25390625, -42.5972985757
1433497355.0, 107.255859375, -42.428552966
1433497355.0, 107.2578125, -42.2662117339
1433497355.0, 107.259765625, -42.1089406076
1433497355.0, 107.26171875, -41.9565793003
1433497355.0, 107.263671875, -41.8089585966
1433497355.0, 107.265625, -41.6677570055
1433497355.0, 107.267578125, -41.5326473712
1433497355.0, 107.26953125, -41.4045507652
1433497355.0, 107.271484375, -41.2841249899
1433497355.0, 107.2734375, -41.1702795387
1433497355.0, 107.275390625, -41.0634893325
1433497355.0, 107.27734375, -40.9652148294
1433497355.0, 107.279296875, -40.8756818106
1433497355.0, 107.28125, -40.7947697501
1433497355.0, 107.283203125, -40.7222079118
1433497355.0, 107.28515625, -40.6592552195
1433497355.0, 107.287109375, -40.6059362902
1433497355.0, 107.2890625, -40.5619822786
1433497355.0, 107.291015625, -40.527619511
1433497355.0, 107.29296875, -40.5034139817
1433497355.0, 107.294921875, -40.4895668745
1433497355.0, 107.296875, -40.4854134918
1433497355.0, 107.298828125, -40.491526118
1433497355.0, 107.30078125, -40.5075609454
1433497355.0, 107.302734375, -40.5330838
1433497355.0, 107.3046875, -40.5698204552
1433497355.0, 107.306640625, -40.6161947309
1433497355.0, 107.30859375, -40.6711987867
1433497355.0, 107.310546875, -40.7368992011
1433497355.0, 107.3125, -40.8117301762
1433497355.0, 107.314453125, -40.8953041815
1433497355.0, 107.31640625, -40.987473992
1433497355.0, 107.318359375, -41.0884450551
1433497355.0, 107.3203125, -41.1972012608
1433497355.0, 107.322265625, -41.3122667942
1433497355.0, 107.32421875, -41.4340860961
1433497355.0, 107.326171875, -41.5636489394
1433497355.0, 107.328125, -41.7025609392
1433497355.0, 107.330078125, -41.8507758826
1433497355.0, 107.33203125, -42.003695972
1433497355.0, 107.333984375, -42.1608224843
1433497355.0, 107.3359375, -42.3232168044
1433497355.0, 107.337890625, -42.4905589722
1433497355.0, 107.33984375, -42.6623841089
1433497355.0, 107.341796875, -42.837005124
1433497355.0, 107.34375, -43.0152125988
1433497355.0, 107.345703125, -43.1961412745
1433497355.0, 107.34765625, -43.3783343335
1433497355.0, 107.349609375, -43.5618988598
1433497355.0, 107.3515625, -43.7465800305
1433497355.0, 107.353515625, -43.9318161588
1433497355.0, 107.35546875, -44.118718362
1433497355.0, 107.357421875, -44.3073601658
1433497355.0, 107.359375, -44.4957703045
1433497355.0, 107.361328125, -44.6827790526
1433497355.0, 107.36328125, -44.8674495772
1433497355.0, 107.365234375, -45.0491125357
1433497355.0, 107.3671875, -45.2287520851
1433497355.0, 107.369140625, -45.4052434639
1433497355.0, 107.37109375, -45.5795860644
1433497355.0, 107.373046875, -45.7501270953
1433497355.0, 107.375, -45.9166444848
1433497355.0, 107.376953125, -46.0802520138
1433497355.0, 107.37890625, -46.2395063454
1433497355.0, 107.380859375, -46.3945343616
1433497355.0, 107.3828125, -46.5453705846
1433497355.0, 107.384765625, -46.6907007309
1433497355.0, 107.38671875, -46.8312897966
1433497355.0, 107.388671875, -46.967001602
1433497355.0, 107.390625, -47.0981339934
1433497355.0, 107.392578125, -47.224068905
1433497355.0, 107.39453125, -47.3447324988
1433497355.0, 107.396484375, -47.460251911
1433497355.0, 107.3984375, -47.5707673352
1433497355.0, 107.400390625, -47.6753033358
1433497355.0, 107.40234375, -47.7739109813
1433497355.0, 107.404296875, -47.8666897743
1433497355.0, 107.40625, -47.9535343584
1433497355.0, 107.408203125, -48.0351509546
1433497355.0, 107.41015625, -48.1108907363
1433497355.0, 107.412109375, -48.1818946109
1433497355.0, 107.4140625, -48.2485555056
1433497355.0, 107.416015625, -48.3101338482
1433497355.0, 107.41796875, -48.3670745508
1433497355.0, 107.419921875, -48.4200999003
1433497355.0, 107.421875, -48.4696029513
1433497355.0, 107.423828125, -48.5147563697
1433497355.0, 107.42578125, -48.5551932208
1433497355.0, 107.427734375, -48.5917266233
1433497355.0, 107.4296875, -48.6248367375
1433497355.0, 107.431640625, -48.6554931535
1433497355.0, 107.43359375, -48.6835805216
1433497355.0, 107.435546875, -48.7090283475
1433497355.0, 107.4375, -48.7318194685
1433497355.0, 107.439453125, -48.7523508565
1433497355.0, 107.44140625, -48.7696500386
1433497355.0, 107.443359375, -48.7841283692
1433497355.0, 107.4453125, -48.7976656712
1433497355.0, 107.447265625, -48.8084160511
1433497355.0, 107.44921875, -48.8163699134
1433497355.0, 107.451171875, -48.8227976094
1433497355.0, 107.453125, -48.8291986878
1433497355.0, 107.455078125, -48.836113254
1433497355.0, 107.45703125, -48.8425036953
1433497355.0, 107.458984375, -48.8498572926
1433497355.0, 107.4609375, -48.8578744115
1433497355.0, 107.462890625, -48.8653015381
1433497355.0, 107.46484375, -48.8713149982
1433497355.0, 107.466796875, -48.8756742924
1433497355.0, 107.46875, -48.8794682912
1433497355.0, 107.470703125, -48.8831119641
1433497355.0, 107.47265625, -48.888295845
1433497355.0, 107.474609375, -48.8936290584
1433497355.0, 107.4765625, -48.8993780577
1433497355.0, 107.478515625, -48.9058013555
1433497355.0, 107.48046875, -48.9118645471
1433497355.0, 107.482421875, -48.9181053841
1433497355.0, 107.484375, -48.9252058337
1433497355.0, 107.486328125, -48.932305401
1433497355.0, 107.48828125, -48.9396719983
1433497355.0, 107.490234375, -48.9478267606
1433497355.0, 107.4921875, -48.9575897024
1433497355.0, 107.494140625, -48.9679050961
1433497355.0, 107.49609375, -48.9778957032
1433497355.0, 107.498046875, -48.9885122838
1433497355.0, 107.5, -48.999452959
1433497355.0, 107.501953125, -49.0104046084
1433497355.0, 107.50390625, -49.021891034
1433497355.0, 107.505859375, -49.0341849721
1433497355.0, 107.5078125, -49.0467457753
1433497355.0, 107.509765625, -49.059671802
1433497355.0, 107.51171875, -49.0723150699
1433497355.0, 107.513671875, -49.0853193849
1433497355.0, 107.515625, -49.0985477522
1433497355.0, 107.517578125, -49.1120000695
1433497355.0, 107.51953125, -49.1249033021
1433497355.0, 107.521484375, -49.1375363807
1433497355.0, 107.5234375, -49.1497855661
1433497355.0, 107.525390625, -49.1621902523
1433497355.0, 107.52734375, -49.1746922654
1433497355.0, 107.529296875, -49.1868561804
1433497355.0, 107.53125, -49.1994945984
1433497355.0, 107.533203125, -49.2135947114
1433497355.0, 107.53515625, -49.2273144622
1433497355.0, 107.537109375, -49.2403062002
1433497355.0, 107.5390625, -49.2531856454
1433497355.0, 107.541015625, -49.2659484877
1433497355.0, 107.54296875, -49.279000158
1433497355.0, 107.544921875, -49.2920060723
1433497355.0, 107.546875, -49.3046674553
1433497355.0, 107.548828125, -49.3166908087
1433497355.0, 107.55078125, -49.3286422211
1433497355.0, 107.552734375, -49.3397431788
1433497355.0, 107.5546875, -49.3513575662
1433497355.0, 107.556640625, -49.3627473952
